surface_m2,rooms,floor,max_floor,price,neighborhood,year_built,elevator,construction_material,latitude,longitude,metro_proximity,stb_proximity
34,1,6,7,79500,56,1979,0,-1,44.4224954,26.1368313,0.242283214,0.254090337
52,2,5,7,110000,181,2019,1,0,44.38680085,26.13826101,0.834054024,0.087533903
58,2,2,7,124990,160,2018,1,-1,44.40801579,26.20510354,0.374338588,0.220986951
30,1,5,9,56000,164,1968,1,0,44.42003304,26.16452407,0.573334427,0.054853608
63.42,3,0,11,235000,49,2016,1,0,44.446413,26.044039,0.245628126,0.210350835
69,2,3,7,245000,37,1987,1,-1,44.395918,26.171538,1.62343053,0.191748552
112.86,3,4,6,261300,135,2026,0,0,44.51563019,26.13903964,4.273126076,2.302849124
173,4,4,7,1265000,142,2010,0,0,44.46534344,26.09212545,0.458868278,0.297947666
104,3,2,5,610000,67,2009,0,0,44.47301197,26.10474566,0.770639806,0.218332731
52,2,3,9,89990,5,1966,1,0,44.38977689,26.12218705,0.35249777,0.289876281
65,2,4,7,162000,135,2027,0,0,44.49909582,26.13195198,2.381009105,1.886852349
41,1,1,8,99999,25,1988,1,0,44.39359289,26.11002781,0.576341886,0.175676108
20,1,2,10,44000,23,1976,0,-1,44.40001146,26.10104466,0.625637144,0.20640411
23,1,5,10,54900,97,1976,0,0,44.43220882,26.01498832,0.546295749,0.214526548
62,2,0,3,173554,64,2025,0,3,44.4436435,26.1253725,0.683520648,0.260547417
64.7,3,10,10,85000,112,1970,1,0,44.41361982,26.18013387,0.52539226,0.43976806
44,2,4,10,72000,25,1976,1,0,44.38434541,26.10159181,1.706892809,0.03555627
53.25,2,10,10,120000,111,1982,1,0,44.39041559,26.11903302,0.382660289,0.221799841
63,3,2,7,174999,160,2023,1,0,44.40642932,26.19985934,0.479479177,0.134764886
200,6,0,5,850000,18,2016,1,-1,44.47657225,26.10649233,0.571815013,0.098909503
84,3,6,8,243000,169,1995,1,0,44.42100859,26.11286884,0.482621159,0.140432612
77,3,8,8,152000,179,1989,1,0,44.41558972,26.12633691,0.399773672,0.301195679
38,2,2,4,67000,23,1977,0,0,44.38161816,26.09910061,2.061693943,0.220746892
66,3,10,10,129500,0,1964,1,2,44.42567869,26.17290988,0.814872355,0.146386458
54,2,5,8,89000,44,1980,1,0,44.46172952,26.13551301,1.593472861,0.178957351
83,3,1,7,399000,78,2017,0,0,44.47697936,26.0920615,0.694601144,0.290405778
57,2,6,9,177000,110,2015,1,-1,44.44931436,26.12244129,0.14980869,0.237521613
85,3,5,5,107000,10,1979,0,0,44.38957425,26.12816522,0.598312812,0.185811176
57.69,2,5,7,90000,141,2019,1,1,44.40910483,25.99524325,1.974956969,0.043643173
60,2,6,10,89000,5,1978,0,-1,44.37875558,26.11876054,1.323356519,0.043716666
60,2,6,10,300000,18,2024,1,0,44.47621096,26.10959566,0.747392298,0.043760826
85,4,0,8,139900,10,1981,1,0,44.3861646,26.1357618,0.731721527,0.237033521
27,2,4,4,44500,130,1970,0,1,44.43850808,26.18189303,0.554510833,0.114227315
70.9,3,0,3,194000,29,2017,0,-1,44.43282969,26.11249772,0.842514726,0.039425099
32,1,3,7,66000,59,1965,1,-1,44.43520478,26.04515076,0.780290625,0.243261758
56,2,1,7,217000,76,2017,1,-1,44.43892464,26.06285568,0.46432033,0.324215194
50.6,2,0,12,174900,145,2023,1,0,44.41284648,26.08307835,1.400430853,0.16125108
58.23,3,7,7,123000,81,1962,1,0,44.43850808,26.13697727,0.409535327,0.092645022
48,2,1,10,93000,59,1969,0,0,44.42703691,26.03360853,0.555709814,0.020672674
106,4,9,11,320000,28,2021,1,0,44.48338877,26.06511205,1.805691234,0.110633115
76,3,3,3,315000,87,2015,1,0,44.47050358,26.1320921,1.669459577,0.525751272
42,1,2,4,76000,97,2011,0,-1,44.44186525,26.00968122,1.012070989,0.25990699
35,1,6,6,60500,25,2026,1,0,44.37433296,26.11002781,2.097310542,0.309801789
51,2,0,6,82000,25,2026,1,0,44.37433296,26.11002781,2.097310542,0.309801789
64,2,2,7,109000,95,2026,1,0,44.37433296,26.11002781,2.097310542,0.309801789
64.85,3,8,8,96500,23,1970,1,0,44.39128019,26.11523819,0.590663071,0.352980339
120,3,3,4,620000,138,2008,1,0,44.4501283,26.1042062,0.318953244,0.232575185
86.02,3,3,3,178500,28,2009,1,0,44.524938,26.05872,3.634761565,0.741766578
49,2,2,10,95000,160,1976,1,0,44.41281,26.16417,0.235995174,0.063918442
65,3,4,10,164000,163,1977,1,0,44.40672485,26.10381794,0.651158305,0.563188909
39.6,2,4,4,132000,67,1960,0,1,44.45774689,26.10104466,0.665953154,0.275307804
45,1,3,3,118000,135,2024,0,0,44.48338877,26.11002781,0.603780484,0.084986314
36,2,-1,2,88000,67,1962,0,0,44.465824,26.106391,1.451249618,0.061805289
50,2,5,10,89999,107,1968,0,0,44.42770791,26.16223355,0.301071446,0.149884925
73,3,1,7,275000,92,2020,1,-1,44.428383,26.031808,0.698573889,0.135052321
34,1,0,8,67000,130,1980,0,2,44.43209374,26.15494357,0.998526542,0.204590335
68,3,1,4,129000,23,1970,0,2,44.38075364,26.11901096,1.306598129,0.210107277
101,3,10,17,450000,60,2009,1,0,44.41709777,26.12954364,0.586884952,0.097292075
132,5,0,4,374000,109,2009,1,0,44.49679874,26.06535292,2.471579611,0.371546782
60.21,2,7,9,180600,2,2026,1,0,44.42018991,26.07724682,1.565168995,0.084039769
69,3,8,10,189999,165,1985,0,2,44.45245,26.08065,0.295515739,0.039970881
61.5,3,8,10,145000,110,1975,1,-1,44.45069643,26.12605886,0.175922419,0.047198341
95,3,4,5,228000,152,2012,0,0,44.50292842,26.05052712,1.75423278,0.070910213
48.33,2,1,9,97000,111,1965,0,0,44.3967912,26.1168693,0.607277485,0.15141242
65,2,2,4,219000,52,2025,1,0,44.4287013,26.12886883,0.86836728,0.177735238
30,1,5,10,69000,59,1972,0,-1,44.41926294,26.04714574,0.609383825,0.071316486
81.03,2,4,4,165000,155,2014,1,0,44.493997,26.062228,2.115451733,0.187683367
62.92,3,9,10,98900,5,1970,0,2,44.38075364,26.11901096,1.306598129,0.210107277
63,2,1,8,180000,124,1993,0,-1,44.42498526,26.12912123,0.908847417,0.165289847
47,2,4,4,170000,55,1960,0,0,44.45986693,26.0946126,0.951635708,0.048622014
74,3,2,3,125000,127,1945,0,0,44.44165869,26.12767115,0.438826488,0.167964576
38,1,0,3,85000,160,2022,0,1,44.41926551,26.19704189,1.302810968,0.422925461
65,2,2,6,106000,10,2025,1,0,44.37915497,26.12898534,0.509792609,0.117113781
76,3,2,8,245000,169,1991,1,0,44.42469216,26.12145271,1.097852088,0.107940889
56,2,7,9,129000,33,1965,1,0,44.41872708,26.10420742,0.442646486,0.224869553
44,2,0,11,101990,164,2019,0,-1,44.41190601,26.19730383,0.528429453,0.5416653
69,3,2,8,130000,95,2022,1,0,44.3704183,26.1150628,1.909285283,0.071386531
159.85,4,8,8,1350000,67,2021,1,0,44.46407182,26.10566096,1.255495654,0.15332217
42,2,4,4,114999,141,2025,1,1,44.4099771,26.00497543,1.413696806,0.154015276
71,3,0,5,198000,28,2019,0,2,44.53611,26.09332,6.356343552,0.255356474
28,1,10,10,69000,56,1969,1,2,44.42567869,26.13697727,0.535184375,0.033958669
72,3,10,10,145000,163,1976,1,0,44.4136038,26.108984,0.365970975,0.244662231
82.4,3,0,7,197760,135,2026,1,1,44.496787,26.145486,2.906335888,1.690388963
62.9,2,0,4,150960,135,2026,1,1,44.49620549,26.14596042,2.897099303,1.622754762
67,3,0,10,134999,59,1977,1,0,44.41984666,26.03740093,0.40460722,0.286253431
33,1,5,10,86000,56,1983,1,0,44.42335582,26.13766671,0.275542296,0.144993759
66,2,2,4,112500,23,2025,1,0,44.37066542,26.11279507,2.050461456,0.187615625
44,2,5,11,99900,164,2016,1,0,44.41284648,26.19985934,0.728950093,0.648273824
50,2,4,4,135000,162,1986,0,2,44.41235,26.11572,0.516727094,0.097686476
60,2,7,8,196800,169,2002,0,0,44.41673062,26.10754107,0.316249931,0.180547421
54.22,2,8,8,116000,96,1984,1,0,44.4149258,26.13303712,0.554365795,0.017953705
48.55,2,1,3,54545,69,2026,1,0,44.45706492,26.15892408,2.537220454,0.308229288
68,3,8,10,125000,110,1968,0,-1,44.45290089,26.13257344,0.747909835,0.297445283
50,2,3,4,121990,59,1978,0,0,44.421251,26.016037,0.196847065,0.100152141
72,3,10,10,145000,163,1976,1,-1,44.41244523,26.11130452,0.498933003,0.212012547
47,2,6,7,75000,70,1960,1,0,44.444487,26.075425,0.256692654,0.165872176
36,1,3,8,91900,25,1986,1,0,44.39953122,26.09928334,0.600221542,0.220037392
30,1,0,4,68000,25,1980,0,2,44.38717362,26.11901096,0.692935789,0.138928174
58.98,2,5,20,225000,18,2025,1,0,44.47811467,26.11610199,0.288716423,0.082561676
130,4,1,4,298000,77,1938,0,1,44.43850808,26.10104466,0.324589115,0.107254522
34,1,4,7,65000,59,1976,0,-1,44.42500945,26.02067362,0.457501079,0.271557988
63,3,10,10,141500,163,1976,1,0,44.40756366,26.10810185,0.845353572,0.387835181
65,3,3,8,136000,159,1983,1,-1,44.45774689,26.12799412,0.92198757,0.047057692
98,4,1,7,250000,61,2022,1,0,44.49246567,26.06742486,2.377718609,0.282637446
31.5,1,3,3,75000,27,2011,0,0,44.486632,26.02606,0.916567433,0.274214994
45,2,2,2,105000,15,1965,0,0,44.42544247,26.14653605,0.752620211,0.179753832
27,1,0,7,69900,169,1941,0,1,44.42471054,26.09935815,0.402336238,0.250314573
106,4,2,7,395000,67,2015,1,2,44.54104182,26.13697727,6.902750309,3.354488884
81.7,4,8,8,187000,163,1982,0,0,44.40642932,26.11901096,0.910158797,0.228271911
75,3,8,8,172900,118,1989,0,-1,44.43209374,26.13697727,0.123657221,0.043248178
72,3,4,8,259000,55,1978,0,-1,44.46119743,26.09594151,0.932164421,0.118919913
74,3,3,4,423000,13,2008,1,2,44.46415842,26.08307835,0.346463705,0.285140322
54,2,7,10,115000,107,1976,0,0,44.41364778,26.16102982,0.030527669,0.188122485
32,1,1,10,129000,110,2026,1,-1,44.44492172,26.12799412,0.600402824,0.097161033
81,4,2,4,134900,164,1970,0,0,44.42056662,26.17423589,1.042088406,0.294598846
90,3,1,3,399999,142,1962,0,0,44.46591563,26.09705349,0.841731731,0.159927271
65,3,9,11,167000,92,1978,0,-1,44.43513499,26.03534337,0.14801845,0.127685768
98,4,8,8,548900,169,2020,1,0,44.42567869,26.10104466,0.273391255,0.142179207
47,2,1,7,112000,33,1965,1,1,44.4547353,26.0950591,0.874795633,0.228974854
62,2,1,4,197056,174,2026,1,0,44.4315715,26.1394014,0.127527938,0.036891279
97,3,5,5,319900,28,2023,0,0,44.50575262,26.03596021,0.940665068,0.047155363
125,4,4,11,599000,67,2023,1,0,44.45133466,26.10104466,0.405548225,0.138843355
53,2,0,7,139500,59,1975,0,-1,44.41916152,26.02939422,0.448115869,0.209480781
32,1,8,10,62000,164,1978,0,0,44.43179584,26.17301667,0.500816572,0.403077089
89.9,3,2,3,125000,73,2025,0,0,44.37531691,26.09059729,2.989472359,0.088392235
74,3,3,8,265000,114,1994,1,0,44.42429142,26.12932953,0.860074466,0.22714748
61,3,3,10,109000,156,1978,0,-1,44.4090189,26.0797805,1.402456954,0.168817521
101,3,3,7,410000,78,2023,1,0,44.4792205,26.0893878,0.863002093,0.273688503
39,2,10,10,71500,23,1972,0,0,44.43239329,26.10220106,0.388486668,0.112161438
50,2,2,7,90000,137,1961,0,1,44.4275596,26.0544292,0.253173392,0.145171478
54.61,2,1,5,216000,168,2014,1,0,44.44820858,26.11102537,0.659428474,0.241899907
64,3,6,8,160000,56,1985,0,2,44.41284648,26.13697727,0.771826509,0.193933824
48,2,1,9,97000,111,1965,1,0,44.39692146,26.1137581,0.422412528,0.145371993
70.7,3,5,7,507000,67,2025,0,-1,44.43691321,26.10422832,0.164224618,0.112944768
69,3,6,10,95000,25,1974,1,0,44.37921274,26.1077129,1.917038131,0.269811891
69,3,6,10,95000,25,1974,1,0,44.38121176,26.11126062,1.572124949,0.099706862
117,4,1,7,359900,116,2008,1,0,44.45774689,26.10104466,0.665953154,0.275307804
49,2,2,4,96000,0,1969,0,2,44.41284648,26.17290988,0.35611333,0.164145471
58,3,5,8,119900,157,1976,1,0,44.40642932,26.16392673,0.814182608,0.121958324
27,1,1,7,88000,183,1986,0,-1,44.40394809,26.12356336,0.950554657,0.195144365
44.88,2,9,9,99900,59,1971,1,0,44.41990288,26.02838786,0.42083286,0.257479517
87,3,1,2,195000,12,1936,0,0,44.43850808,26.11901096,1.151395589,0.059317037
53,2,3,10,114000,158,1978,1,0,44.461264,26.117629,1.33450347,0.085933264
28,1,2,9,65000,10,1966,0,-1,44.37826768,26.12118204,1.137203993,0.168134825
64,2,0,8,159900,135,2017,1,0,44.48979748,26.12799412,1.356496287,0.871255738
78,3,3,7,245000,3,1998,0,-1,44.4249324,26.1209583,1.097587654,0.154381071
52,2,0,4,98500,23,2015,0,-1,44.370142,26.1415995,0.213371245,0.03310952
75,3,4,6,108000,23,2026,1,0,44.36148949,26.15494357,1.218969279,0.455132509
259.23,4,11,11,320500,160,2025,1,0,44.41109223,26.19664226,0.423830476,0.458284227
223.46,5,11,11,295500,160,2025,1,0,44.41099357,26.20209859,0.730692475,0.520626678
44,2,3,10,107500,83,1970,1,0,44.48606921,26.03948093,0.162653897,0.076342272
61.61,3,1,10,135000,56,1970,1,2,44.42375,26.14262,0.396400472,0.20992888
84,3,6,8,244000,169,1995,1,0,44.4212725,26.11522648,0.531223353,0.10202804
50,2,5,5,170000,114,2017,1,0,44.424174,26.127591,0.98320822,0.178053856
48,2,0,7,159500,67,1960,0,-1,44.46415842,26.10104466,1.178824619,0.201492583
54,2,1,3,137000,97,2017,0,1,44.43223543,26.00741198,0.391341305,0.167412468
69.1,3,0,10,245700,108,2024,0,-1,44.47833606,26.11553966,0.274962283,0.133122634
69.1,3,0,10,245700,67,2024,0,-1,44.47690554,26.11614004,0.421918185,0.130031909
69.1,3,0,10,245700,14,2024,0,-1,44.47751866,26.11854696,0.383517924,0.122449749
69.1,3,0,10,245700,18,2024,0,-1,44.47724908,26.11764171,0.39033785,0.081481093
69.1,3,0,10,256700,14,2024,0,-1,44.47721909,26.11785992,0.397503902,0.094581753
69.1,3,0,7,256700,18,2024,0,-1,44.47724908,26.11764171,0.39033785,0.081481093
38,2,7,7,77000,23,1974,0,0,44.38099341,26.10492275,1.916383345,0.405332356
50,2,1,10,87000,10,1984,1,-1,44.38637731,26.13799682,0.783030915,0.067196007
69.1,3,0,10,256700,108,2024,0,-1,44.47833606,26.11553966,0.274962283,0.133122634
69.1,3,1,10,220200,108,2024,0,-1,44.47833606,26.11553966,0.274962283,0.133122634
66,3,1,8,186999,49,1978,1,0,44.45524212,26.05078898,0.449949646,0.177525751
69.1,3,1,10,220200,18,2024,0,-1,44.47743291,26.11828581,0.384715622,0.106885676
69.1,3,1,10,220200,14,2024,0,-1,44.47761738,26.11876166,0.380734516,0.13611202
70.88,3,0,10,317700,67,2024,0,-1,44.47724444,26.11806424,0.399098188,0.10400214
70.88,3,0,7,317700,108,2024,0,-1,44.47833606,26.11553966,0.274962283,0.133122634
69,3,9,11,175000,160,2025,1,0,44.421217,26.2012479,1.60249386,0.618324262
70.88,3,0,10,317700,18,2024,0,-1,44.47732397,26.11807111,0.390791095,0.098810318
65.7,3,2,7,204000,67,2024,0,-1,44.47728226,26.11725987,0.381574252,0.066116385
55.8,2,5,6,111000,97,2018,0,-1,44.4383056,26.004222,0.481830071,0.205547197
67,3,8,8,128000,56,1985,0,-1,44.41531357,26.13906741,0.647982792,0.388615557
80,3,2,6,277000,162,2015,0,0,44.41713388,26.11889551,0.441784773,0.382460864
47,2,6,8,123500,81,1981,1,-1,44.44138038,26.13397099,0.084084321,0.054813007
35.8,2,0,8,85000,42,1960,0,-1,44.4386501,26.0920613,0.658438099,0.210339078
71,3,0,7,179000,174,1976,1,0,44.43703521,26.14038466,0.528921985,0.174571869
28.3,1,0,10,68000,179,1980,0,0,44.41328834,26.13705966,0.785338421,0.241583504
58,3,0,4,145000,164,1967,0,-1,44.41641698,26.15712473,0.466325326,0.299325536
88,3,4,5,220000,41,2018,0,-1,44.4430776,26.17088624,0.846544161,0.129619018
87.6,3,4,5,220000,20,2008,1,0,44.43725043,26.16422088,0.460013574,0.137041052
64,3,6,9,97000,130,1976,1,0,44.440899,26.1825084,0.770270163,0.109304685
50,2,3,4,93900,40,2025,1,2,44.48459,26.018,1.556198185,0.330257354
43,2,7,10,82000,92,1975,1,0,44.4350056,26.03656683,0.234711493,0.100220026
31,1,9,9,57990,59,1967,1,-1,44.41876883,26.03454556,0.376470028,0.099833589
72,3,10,10,145000,163,1976,1,0,44.41100543,26.10919178,0.550718582,0.073871674
49,2,5,10,70000,73,1976,1,0,44.39900409,26.08700421,0.95372434,0.122863572
106,2,2,2,120000,169,1941,0,0,44.42442789,26.10563509,0.553533308,0.189654935
42,1,7,8,109000,118,1991,1,0,44.43202999,26.13401834,0.354275439,0.228842004
62,3,6,10,110000,59,1972,1,0,44.41328696,26.03398709,0.937963811,0.163575394
51,2,0,12,172000,131,2023,0,-1,44.41169742,26.07958628,1.548253466,0.127839783
75,3,6,11,250000,76,2018,1,-1,44.442298,26.052142,0.545287167,0.260979576
62,3,2,4,135000,127,1940,0,0,44.440843,26.126066,0.559096916,0.228855932
57,2,2,5,123000,95,2018,0,2,44.36148949,26.12799412,1.49496019,0.185374126
58,2,2,8,170000,2,1988,1,0,44.42330475,26.07259645,1.058972554,0.072447739
44,2,5,7,155000,93,1960,1,-1,44.4354675,26.09717556,0.446670975,0.260471297
40,2,0,4,120000,67,1960,0,2,44.48338877,26.11901096,0.355281451,0.207144039
53,2,0,5,155000,135,2019,1,0,44.49166994,26.1131569,1.252213385,0.585586662
52,2,4,10,115500,23,1982,0,0,44.38834623,26.12647988,0.609974777,0.07509977
53,2,5,8,139000,42,1948,0,-1,44.43410717,26.08867253,0.167448258,0.054565732
63,2,4,8,125000,2,1989,0,-1,44.41786685,26.05812979,0.932273077,0.056753375
65,2,1,7,215000,135,2026,1,0,44.48979748,26.12799412,1.356496287,0.871255738
49,1,2,7,145000,135,2026,1,0,44.48979748,26.12799412,1.356496287,0.871255738
372,4,8,8,590000,135,2012,1,0,44.52823496,26.14596042,5.776531256,3.200990135
53.5,2,6,7,139900,164,2022,1,1,44.41720278,26.18881702,1.133240745,0.43535111
64,2,4,4,139900,59,2019,0,2,44.41284648,26.00222998,1.286593213,0.027405846
62,3,0,10,125000,5,1980,0,-1,44.38323982,26.11080999,1.413509189,0.172648994
67,3,6,8,250000,52,2009,0,0,44.42823515,26.13267317,0.657854381,0.013669845
67,2,6,8,204000,169,1996,1,0,44.42362305,26.1127944,0.773046433,0.186461009
74,3,5,8,209990,2,1988,1,-1,44.417988,26.063093,1.03463363,0.277273312
39,1,1,3,76955,92,2027,1,0,44.43178781,26.0115895,0.713172744,0.28007916
104,3,2,5,610000,67,2016,1,-1,44.47056924,26.11002781,1.229939114,0.152029284
110,3,2,5,399000,67,2008,1,-1,44.47056924,26.11002781,1.229939114,0.152029284
76,4,1,4,145000,164,1967,0,0,44.42203381,26.16808345,0.541949975,0.332207528
112,3,2,4,649999,142,2009,1,-1,44.47056924,26.0920615,0.664157562,0.404814491
40,2,9,10,44900,73,1973,1,-1,44.38600763,26.08176827,2.353861551,0.229990921
36,2,4,4,129000,14,1988,0,1,44.4825447,26.0990011,0.389382671,0.099656709
132,3,4,6,620000,78,2006,1,-1,44.47697936,26.08307835,1.234959731,0.606263606
104,5,4,7,350000,176,1991,1,-1,44.45133466,26.08307835,0.120163169,0.107082531
144,3,3,5,680000,67,2010,1,-1,44.47056924,26.11002781,1.229939114,0.152029284
53.3,2,0,7,209000,78,2022,1,-1,44.479147,26.090238,0.795525476,0.208513614
127,4,2,3,685000,13,2024,1,-1,44.45774689,26.08307835,0.650526174,0.094449119
125,4,1,3,685000,84,2024,1,-1,44.45774689,26.08307835,0.650526174,0.094449119
139,3,0,5,590000,185,2007,1,-1,44.47697936,26.08307835,1.234959731,0.606263606
60,3,0,4,144900,107,1977,0,1,44.40722846,26.15654894,0.797539206,0.552987457
87,4,6,8,170000,25,1982,1,0,44.38737344,26.10928201,1.205586913,0.027894164
94.7,3,0,4,167000,95,2011,1,2,44.36777,26.12102,1.740259727,0.117084159
46,2,10,10,84500,59,1973,1,-1,44.422639,26.025741,0.066839537,0.093390699
79,4,7,8,150000,158,1986,0,2,44.45774689,26.12799412,0.92198757,0.047057692
74,3,8,11,160000,160,2018,0,2,44.41221,26.19749,0.565188884,0.572859287
39,1,1,3,76955,97,2027,1,0,44.43181739,26.01158476,0.711672781,0.276880655
39,1,4,6,64000,10,2026,1,0,44.37741901,26.12966277,0.513890983,0.258603645
61,2,1,7,179000,3,2017,1,-1,44.43287232,26.12676863,0.927236285,0.098107218
68,3,8,8,139999,164,1983,1,0,44.40870168,26.15110188,0.975838827,0.218393942
50,2,10,10,170000,135,2025,1,0,44.48464896,26.11741631,0.445308073,0.268460768
60.3,2,1,3,118948,74,2027,1,0,44.43179912,26.01165385,0.717522776,0.278136623
49,2,3,4,75000,59,1974,0,0,44.41926294,26.02019628,0.082739932,0.185654838
80,3,1,7,249000,52,1995,0,-1,44.42760342,26.13215462,0.737222144,0.094178552
58,3,10,10,118000,59,1972,1,0,44.41991705,26.04105797,0.40309047,0.170678389
37,1,2,4,78000,59,2009,0,-1,44.41860866,26.01017475,0.387326244,0.100873284
50,2,4,7,119900,163,1961,1,-1,44.4178479,26.1043052,0.344579094,0.32284581
47,2,0,7,104000,77,1940,0,1,44.44492172,26.11002781,0.937997779,0.118208359
50,2,4,8,120000,111,1984,1,1,44.40001146,26.10104466,0.625637144,0.20640411
35,1,6,6,60500,23,2026,1,0,44.36791158,26.11901096,1.837699852,0.08863321
43,1,2,6,77000,25,2026,1,0,44.38075364,26.11002781,1.669890523,0.035069213
70,3,3,6,112500,10,2026,1,0,44.36791158,26.11901096,1.837699852,0.08863321
64.39,3,5,10,134900,10,1988,0,-1,44.3805308,26.1322354,0.270262512,0.11249019
61,2,5,6,209330,67,2022,1,0,44.46965748,26.11076234,1.311422872,0.09609266
72.3,3,2,8,260000,169,1991,1,0,44.421328,26.12364239,0.965652842,0.184834059
42,2,4,10,65000,23,1973,0,0,44.39060902,26.11796737,0.431133908,0.253795624
42.64,2,1,10,88900,130,1973,1,2,44.4399755,26.1800322,0.773171651,0.122032436
51.47,3,3,8,125000,105,1961,1,2,44.42567869,26.0920615,0.759577732,0.163838289
76.7,4,9,9,115000,158,1978,1,0,44.46495193,26.12927607,1.71976045,0.069699429
55,2,2,10,225000,60,2025,1,0,44.420936,26.132648,0.522422312,0.33663393
39.5,2,8,8,135000,76,2021,1,-1,44.44492172,26.05612889,0.422163758,0.138377435
50.5,2,5,5,98900,23,2022,1,0,44.36762853,26.15469917,0.88851822,0.847407248
55,2,7,7,88500,10,2025,1,0,44.36522357,26.11343819,2.36452594,0.166580199
41.1,1,1,5,74800,141,2010,0,0,44.407865,25.998774,1.884156793,0.202790433
38.74,2,4,11,83000,181,2012,0,-1,44.398656,26.1436097,1.808445655,0.081806877
57.1,2,6,12,108500,69,2025,1,-1,44.45300985,26.16186938,2.035642271,0.211231884
75,3,3,4,280000,28,2020,1,-1,44.5118882,26.07217287,3.738367233,0.664117242
50,2,3,4,95000,95,2019,1,0,44.36692211,26.11523151,2.13225181,0.147898471
84,3,6,8,247000,169,1995,1,0,44.42196676,26.11519642,0.6051877,0.165287215
91.95,3,5,7,360000,81,2019,1,0,44.43850808,26.12799412,0.487932073,0.086694429
47,2,8,9,91990,128,2017,1,0,44.48338877,26.05612889,1.216169068,0.102513992
86,3,1,8,239900,52,2010,1,0,44.42567869,26.12799412,1.024430948,0.052062934
47.77,3,5,6,104900,145,2014,0,0,44.38728627,26.05714214,3.647955774,0.161459698
77,3,8,10,254900,135,2024,1,0,44.48979748,26.11901096,1.030869217,0.432487256
61,2,6,8,126000,151,1986,0,-1,44.41502263,26.06918335,1.576194739,0.123059788
73,3,11,11,227000,126,1979,0,0,44.45133466,26.08307835,0.120163169,0.107082531
49,2,7,10,116000,87,1978,1,0,44.45774689,26.11901096,0.959140324,0.434274836
33.1,1,2,11,134998,92,2024,1,0,44.42974191,26.04134801,0.702854032,0.202876114
59,2,6,10,105000,56,1978,1,0,44.42187339,26.13714518,0.183850703,0.227877527
38.2,1,6,10,115000,135,2022,1,-1,44.49341352,26.12265446,1.494035544,0.927521386
61.8,3,3,8,119000,0,1975,1,-1,44.410639,26.168219,0.581078565,0.157352722
61.8,3,3,8,119000,107,1975,1,-1,44.410551,26.168136,0.586993183,0.166337852
